x,rho,vx,P,E
5.73750000e-01,4.77057331e-01,8.41826026e-01,2.94022289e-01,6.10049744e-01
5.76250000e-01,4.76993679e-01,8.41822462e-01,2.94026965e-01,6.10032773e-01
5.78750000e-01,4.76925894e-01,8.41819322e-01,2.94031484e-01,6.10014272e-01
5.81250000e-01,4.76853573e-01,8.41816578e-01,2.94035860e-01,6.09994108e-01
5.83750000e-01,4.76776235e-01,8.41814205e-01,2.94040106e-01,6.09972122e-01
5.86250000e-01,4.76693287e-01,8.41812181e-01,2.94044235e-01,6.09948113e-01
5.88750000e-01,4.76603983e-01,8.41810484e-01,2.94048259e-01,6.09921824e-01
5.91250000e-01,4.76507360e-01,8.41809097e-01,2.94052186e-01,6.09892923e-01
5.93750000e-01,4.76402130e-01,8.41808002e-01,2.94056027e-01,6.09860960e-01
5.96250000e-01,4.76286532e-01,8.41807186e-01,2.94059791e-01,6.09825319e-01
5.98750000e-01,4.76158107e-01,8.41806634e-01,2.94063485e-01,6.09785135e-01
6.01250000e-01,4.76013369e-01,8.41806334e-01,2.94067116e-01,6.09739178e-01
6.03750000e-01,4.75847358e-01,8.41806276e-01,2.94070692e-01,6.09685697e-01
6.06250000e-01,4.75653017e-01,8.41806449e-01,2.94074218e-01,6.09622198e-01
6.08750000e-01,4.75420395e-01,8.41806846e-01,2.94077701e-01,6.09545158e-01
6.11250000e-01,4.75135633e-01,8.41807457e-01,2.94081146e-01,6.09449672e-01
6.13750000e-01,4.74779754e-01,8.41808277e-01,2.94084557e-01,6.09329021e-01
6.16250000e-01,4.74327283e-01,8.41809298e-01,2.94087938e-01,6.09174181e-01
6.18750000e-01,4.73744785e-01,8.41810515e-01,2.94091295e-01,6.08973310e-01
6.21250000e-01,4.72989445e-01,8.41811923e-01,2.94094629e-01,6.08711238e-01
6.23750000e-01,4.72007875e-01,8.41813518e-01,2.94097944e-01,6.08369050e-01
6.26250000e-01,4.70735380e-01,8.41815295e-01,2.94101241e-01,6.07923823e-01
6.28750000e-01,4.69095946e-01,8.41817251e-01,2.94104523e-01,6.07348622e-01
6.31250000e-01,4.67003205e-01,8.41819382e-01,2.94107788e-01,6.06612841e-01
6.33750000e-01,4.64362610e-01,8.41821685e-01,2.94111037e-01,6.05682973e-01
6.36250000e-01,4.61074953e-01,8.41824158e-01,2.94114269e-01,6.04523859e-01
6.38750000e-01,4.57041234e-01,8.41826798e-01,2.94117481e-01,6.03100408e-01
6.41250000e-01,4.52168736e-01,8.41829602e-01,2.94120670e-01,6.01379757e-01
